"filename", "language", "TypeScript", "JavaScript", "TypeScript React", "CSS", "JSON", "Properties", "XML", "Markdown", "Ignore", "Docker", "HTML", "comment", "blank", "total"
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/dashboard/chart-car/data.tsx", "TypeScript React", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/dashboard/chart-region/chart-region.tsx", "TypeScript React", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 71
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/dashboard/chart-region/data.tsx", "TypeScript React", 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 243
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/form-edit/form-edit.props.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/form-edit/form-edit.tsx", "TypeScript React", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 167
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/google-map-with-search/client-config.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/google-map-with-search/google-map-with-search.tsx", "TypeScript React", 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 62, 53, 349
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/google-map-with-search/old-google-map-with-search.tsx", "TypeScript React", 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 49, 9, 314
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/google-map/google-map.tsx", "TypeScript React", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 98
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/language-menu.js", "JavaScript", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 78
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/list-file/list-file.props.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/list-file/list-file.tsx", "TypeScript React", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/messages.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 75
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/new-profile/about.tsx", "TypeScript React", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/search-form.tsx", "TypeScript React", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 24, 7, 82
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/shipper/job-container/add-jobs.tsx", "TypeScript React", 0, 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 719
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/shipper/job-container/dynamic-table/sample-data.tsx", "TypeScript React", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 162
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/shipper/job-container/job-container.tsx", "TypeScript React", 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 300
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/shipper/job-container/jobs-detail.tsx", "TypeScript React", 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 299
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/shipper/job-container/price-type-toggle.tsx", "TypeScript React", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 108
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/shipper/shipper-account/dynamic-table/sample-data.tsx", "TypeScript React", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 153
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/shipper/shipper-account/dynamic-table/shippers.ts", "TypeScript", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 192
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/shipper/shipper-account/shipper-account.tsx", "TypeScript React", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 163
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/simple-data.tsx", "TypeScript React", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/text-span/preset.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 61
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/text-span/text.tsx", "TypeScript React", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/user-management/multi/add-user.tsx", "TypeScript React", 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 359
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/user-management/multi/dynamic-table/sample-data.tsx", "TypeScript React", 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 235
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/user-management/multi/edit-user.tsx", "TypeScript React", 0, 0, 625, 0, 0, 0, 0, 0, 0, 0, 0, 270, 70, 965
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/user-management/multi/multiple-role.tsx", "TypeScript React", 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 227
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/components/user-upload/index.tsx", "TypeScript React", 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 204
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/i18n/config.js", "JavaScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/i18n/withTrans.js", "JavaScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/images/Vector.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/en/changePassword.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/en/documentStatus.json", "JSON", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/en/resetPassword.json", "JSON", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/en/translations.json", "JSON", 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 1, 167
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/en/userStatus.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/th/changePassword.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/th/documentStatus.json", "JSON", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/th/resetPassword.json", "JSON", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/th/translations.json", "JSON", 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 1, 168
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/locales/th/userStatus.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/models/Cart.test.ts", "TypeScript", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 126
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/models/Cart.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 53
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/models/Counter.test.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/models/Counter.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/models/Root.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 45
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/404.tsx", "TypeScript React", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/auth/login.tsx", "TypeScript React", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 116, 21, 287
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/auth/register.tsx", "TypeScript React", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 50
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/auth/request-password.tsx", "TypeScript React", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 142
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/auth/reset-password.tsx", "TypeScript React", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/carrier-account.tsx", "TypeScript React", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/dashboard.tsx", "TypeScript React", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 35
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/drivers.tsx", "TypeScript React", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/index.tsx", "TypeScript React", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 32
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/job-detail.tsx", "TypeScript React", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/job-status.tsx", "TypeScript React", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/jobs/add.tsx", "TypeScript React", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/jobs/index.tsx", "TypeScript React", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/profile.tsx", "TypeScript React", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/settings.tsx", "TypeScript React", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 50
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/shipper-account.tsx", "TypeScript React", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/test-map.tsx", "TypeScript React", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 29
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/truck-detail.tsx", "TypeScript React", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/user-management.tsx", "TypeScript React", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/user-management/user.tsx", "TypeScript React", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/user/upload.tsx", "TypeScript React", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/vehicles/add.tsx", "TypeScript React", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/pages/vehicles/index.tsx", "TypeScript React", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/api-integrations/excute-api.js", "JavaScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/api-integrations/header.js", "JavaScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 60
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/carrier-api.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/index.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/login-api.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 50
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/master-type-api.js", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/password-api.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/shipper-api.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/upload-api.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/upload-file-api.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/services/user-api.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 84
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/carrier-store.ts", "TypeScript", 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 22, 343
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/login-store.ts", "TypeScript", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 125
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/master-type-store.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 88
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/password-change-store.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/password-reset-store.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/root-store.ts", "TypeScript", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 98
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/shipper-store.ts", "TypeScript", 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 21, 310
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/upload-file-store.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/upload-image-store.ts", "TypeScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 72
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/stores/user-store.ts", "TypeScript", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 166
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/styled.d.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/styles/normalize.css", "CSS", 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 131, 76, 357
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/theme/ui/component.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/theme/ui/index.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/src/utils.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 59
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/content/default/content.css", "CSS", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 6, 0, 44
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/content/default/content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/content/document/content.css", "CSS", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 6, 0, 48
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/content/document/content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/content/writer/content.css", "CSS", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 6, 0, 45
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/content/writer/content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide-dark/content.css", "CSS", 0, 0, 0, 538, 0, 0, 0, 0, 0, 0, 0, 16, 1, 555
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide-dark/content.inline.css", "CSS", 0, 0, 0, 546, 0, 0, 0, 0, 0, 0, 0, 16, 1, 563
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide-dark/content.inline.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide-dark/content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide-dark/skin.css", "CSS", 0, 0, 0, 2146, 0, 0, 0, 0, 0, 0, 0, 13, 1, 2160
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide-dark/skin.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/content.css", "CSS", 0, 0, 0, 538, 0, 0, 0, 0, 0, 0, 0, 16, 1, 555
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/content.inline.css", "CSS", 0, 0, 0, 546, 0, 0, 0, 0, 0, 0, 0, 16, 1, 563
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/content.inline.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/content.mobile.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/fonts/fonts.css", "CSS", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/skin.css", "CSS", 0, 0, 0, 2146, 0, 0, 0, 0, 0, 0, 0, 13, 1, 2160
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/skin.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/skins/ui/oxide/skin.mobile.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/static/slack.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/Users/katanyoo/Infiltech/Projects/CargoLink/CargoLink-Backoffice/tsconfig.json", "JSON", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 26
"Total", "-", 3866, 21315, 8626, 6928, 2675, 10, 4, 20, 35, 13, 34, 1925, 1480, 46931
